pathway,contrast,pval,padj,NES,ES,size,database,leadingEdge
GOBP_GLYCEROLIPID_METABOLIC_PROCESS,Trained_HRvLR,0.4612724757952974,0.9283755408921033,-0.9905407133940247,-0.27011864701538696,37,GO:BP,HADHA;FABP3;PCYT2;INPP1;SLC44A2;IMPA2;PHB2;BPNT1
GOBP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PROCESS,Trained_HRvLR,0.11072210065645514,0.8524040112706853,-1.3626340431773927,-0.46251862502861485,16,GO:BP,FABP3;PCYT2;INPP1;SLC44A2;IMPA2;BPNT1
GOBP_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS,Trained_HRvLR,0.08396775638154949,0.774459888956039,-1.381607614240379,-0.41486067361894663,25,GO:BP,HADHA;FABP3;PCYT2;INPP1;SLC44A2;IMPA2;PHB2;BPNT1
GOBP_GLYCOLYTIC_PROCESS_THROUGH_FRUCTOSE_6_PHOSPHATE,Trained_HRvLR,0.9186328555678059,0.9903944433740762,-0.6480987637314214,-0.2165195463187196,17,GO:BP,PGAM2;ENO3;ENO2;PGK1;PPP2CA
GOBP_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS,Trained_HRvLR,0.019882179675994108,0.5531648985272606,1.632910216300553,0.5714031986728707,16,GO:BP,STT3B;DDOST;DAD1;MPDU1;UGGT1;MOGS;OSTC;POFUT1
GOBP_GLYCOPROTEIN_METABOLIC_PROCESS,Trained_HRvLR,0.0696064139941691,0.7405387939739084,1.4135099606871386,0.44716852449085404,24,GO:BP,STT3B;RAB1A;RAB1B;DDOST;DAD1;MPDU1;ERP44;UGGT1;GPC1;MOGS;OSTC;POFUT1
GOBP_GLYCOSYLATION,Trained_HRvLR,0.009432217495838727,0.5531648985272606,1.708238783352495,0.6091487978673309,15,GO:BP,STT3B;NANS;DDOST;DAD1;MPDU1;UGGT1;MOGS;OSTC;POFUT1
GOBP_GLYCOSYL_COMPOUND_METABOLIC_PROCESS,Trained_HRvLR,0.20181983621474067,0.8806154273849549,1.2201136797005383,0.41391309549938443,18,GO:BP,AKR1C1;HPRT1;MTAP;AKR1C2;AKR1C3;AKR7A2;PNP;NT5C1A
GOBP_GOLGI_ORGANIZATION,Trained_HRvLR,0.6565452091767882,0.9827493715256138,-0.8804161148733396,-0.25969856269674674,27,GO:BP,RAB8A;MAPK1;MAP2K1;CDC42;MYO18A;ARL1
GOBP_GOLGI_VESICLE_TRANSPORT,Trained_HRvLR,0.5212622342220722,0.9605351130122608,0.9641968765519101,0.2421362353530744,69,GO:BP,CNIH4;PDCD6;ANK3;RAB1A;RAB6A;LMAN2;RAB1B;COPA;SAR1A;VAPA;YKT6;BCAP29;RAB2A;ARL3;VAMP3;DNM2
GOBP_GRANULOCYTE_MIGRATION,Trained_HRvLR,0.5389195148842337,0.9614252348554331,-0.9457226117363741,-0.3159509665742427,17,GO:BP,MAPK1;RTN4;DNM1L;RAC1
GOBP_HEART_MORPHOGENESIS,Trained_HRvLR,0.014534883720930232,0.5531648985272606,-1.6478557105698346,-0.49015448542486106,26,GO:BP,GAA;GSK3A;MYH6;RTN4;RAC1;CDC42;TCAP;ADPRHL1;SYNPO2L;PARVA;TNNI1;TMED2;MYL3;TNNC1;TTN;MYL2
GOBP_HEART_PROCESS,Trained_HRvLR,0.12276029055690073,0.8768592182635767,-1.2444494882625343,-0.298956754856712,65,GO:BP,FXYD1;GAA;GSK3A;MYH6;CACNA2D1;PLN;HRC;PTPN1;DNM1L;RAC1;CDC42;DMD;TCAP;CSRP3;JPH2;GLRX3;SRI;TNNI1;TNNI2;SGCD;ATP1B1;DES;ANK2;MYL3;CASQ2;TNNC1;CAMK2D;TTN;YWHAE;CAV1;MYL2
GOBP_HEMOSTASIS,Trained_HRvLR,0.9831739284449168,0.9937240817059424,0.5916458951154614,0.16596719389788656,40,GO:BP,PABPC4;CD9;SERPINF2;LNPK;KRT1;FBLN1;SERPING1;CLIC1;F13A1;APOE;LMAN1;ANXA5;PRKCQ
GOBP_HEPATICOBILIARY_SYSTEM_DEVELOPMENT,Trained_HRvLR,0.3195148842337376,0.8929883551230348,-1.105705842057193,-0.36939883345217106,17,GO:BP,ASS1;RTN4;PRKCSH;KRAS;ACAT1
GOBP_HINDBRAIN_DEVELOPMENT,Trained_HRvLR,0.9530350022153301,0.9937240817059424,-0.622090657895215,-0.1994539813300552,20,GO:BP,OGDH;MAP2K1;COMT
GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS,Trained_HRvLR,0.8777597025331164,0.9903944433740762,-0.7567510055276168,-0.1976272965036566,44,GO:BP,SELENOW;MB;MTCH2;KRAS;RAC1;DNAJA3;PPP3CB;PPP2R1A;SFXN1;STAT3;PPP2CA;HMGB2;TMEM14C;RPS14
GOBP_HOMOTYPIC_CELL_CELL_ADHESION,Trained_HRvLR,0.8992052023121387,0.9903944433740762,0.6963176756366575,0.21747563720523627,25,GO:BP,ANK3;JUP
GOBP_HORMONE_MEDIATED_SIGNALING_PATHWAY,Trained_HRvLR,0.3714902807775378,0.8952624172199631,1.0587702489044213,0.3241053062519203,27,GO:BP,ADIPOQ;PTPN11;LANCL2;PGRMC2;UFM1;UFL1;DEFA3;CARM1;AKR1C3;CRKL
GOBP_HORMONE_METABOLIC_PROCESS,Trained_HRvLR,0.830751708428246,0.9903944433740762,-0.7769311945058154,-0.21960364520588405,32,GO:BP,TSPO;RDH13;CTSB;CRYM;HSD17B8;DHRS7;IDE
GOBP_HORMONE_TRANSPORT,Trained_HRvLR,0.11370882040382571,0.8524040112706853,1.2925505844077938,0.3625834223414506,40,GO:BP,ADIPOQ;AIMP1;PTPN11;RAB1A;RBP4;PFKL;MPC2;CAMK2G;OXCT1
GOBP_HUMORAL_IMMUNE_RESPONSE,Trained_HRvLR,0.818,0.9903944433740762,-0.772229784256226,-0.23740125457889102,23,GO:BP,ROMO1;CD59;PHB2
GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS,Trained_HRvLR,0.06546854942233633,0.7290088943314749,1.441570725609499,0.4827681576973036,19,GO:BP,SOD2;TXN;PRDX1;SNCA;PRDX3;PRDX6;SOD1;CAT
GOBP_ICOSANOID_METABOLIC_PROCESS,Trained_HRvLR,0.7102769679300291,0.9827493715256138,0.8382278865737531,0.2651761484892964,24,GO:BP,MGLL;EPHX1;AKR1C1;PTGES3;AKR1C2;LTA4H;AKR1C3;MIF
GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY,Trained_HRvLR,0.45276653171390013,0.9283755408921033,-0.9958889411103298,-0.2937598735901664,27,GO:BP,STOML2;APPL1;MAPK1;MAP2K4;MAPK9;PLCL2;TMEM126A;PHPT1;GRB2
GOBP_IMPORT_ACROSS_PLASMA_MEMBRANE,Trained_HRvLR,0.6437444543034605,0.9827493715256138,-0.8756733691964914,-0.276686357038225,21,GO:BP,ISCU;CACNA2D1;SEPTIN2;CD36;ARL6IP5;PPP3CB;ATP1B1;ANK2;ACSL1
GOBP_IMPORT_INTO_NUCLEUS,Trained_HRvLR,0.7145892351274787,0.9827493715256138,0.848355667621672,0.24023516501004216,38,GO:BP,TNPO3;PPP3R1;JUP;PKIA;UFM1;BAG3;NPM1;HNRNPA1;TARDBP;IPO7;RPL23
GOBP_IMPORT_INTO_THE_MITOCHONDRION,Trained_HRvLR,0.27151730257320317,0.8846156450837381,-1.1382564429244308,-0.3596546836373872,21,GO:BP,ROMO1;TOMM70;TIMM21;SPG7;TOMM7;HSPA4;SFXN1;TIMM44;TOMM22
GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,Trained_HRvLR,0.16949910554561717,0.8777316379197255,-1.2370657046640434,-0.3679650469498134,26,GO:BP,ROMO1;TOMM70;TIMM8A;UQCC3;CHCHD3;TMEM126A;MTX1;TMEM11;MTX2;NDUFA13;OPA1;BCS1L
GOBP_INSULIN_RECEPTOR_SIGNALING_PATHWAY,Trained_HRvLR,0.019901610017889086,0.5531648985272606,-1.5970540238392814,-0.4750435297395975,26,GO:BP,GSK3A;APPL1;MAPK1;NCL;PTPN1;PDK4;PRKAA1;IDE;CSRP3;CTSD;LONP1;GRB2;GSK3B;SNX5
GOBP_INSULIN_SECRETION,Trained_HRvLR,0.5987066642716005,0.9739235120856514,0.9133996506415,0.27153547230215447,31,GO:BP,PTPN11;RBP4;PFKL;MPC2;CAMK2G;OXCT1
GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY,Trained_HRvLR,0.9485359361135759,0.9918098500627639,-0.6380327000993036,-0.20159907754614625,21,GO:BP,CD63;CDC42;LAMC1;NME2;FERMT2;ZYX;FN1;LIMS1;TLN1;FERMT3
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,Trained_HRvLR,0.4226781380983896,0.9198251994482013,-1.015603875389542,-0.3154914307070221,22,GO:BP,FIS1;DYNLL1;PRKAA1;RAC1;PPP3CB;PRKAA2;SRI;PHPT1
GOBP_INTRACELLULAR_IRON_ION_HOMEOSTASIS,Trained_HRvLR,0.06722875526958065,0.7290088943314749,-1.4379940880441666,-0.47351701633627663,18,GO:BP,BOLA2;ISCU;NUBP1;CISD1;GLRX5
GOBP_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY,Trained_HRvLR,0.9283844872709969,0.9903944433740762,-0.7305738618778688,-0.18225415470202133,55,GO:BP,RTN4;NLRX1;MAVS;YWHAH;PHB2;CD36;PCBP2;LAMP2;PADI2;STAT3;PPP2CA;DDX3X;DDX17;PAK1;PPP5C;CALR;YWHAE;CAV1;UBE3A
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,Trained_HRvLR,0.35437244037581306,0.8952624172199631,-1.0501318632225316,-0.2561333970386581,61,GO:BP,FIS1;MAP2K4;CYCS;PTPN1;HSPE1;MTCH2;MAP2K1;CRIP1;RPS7;CUL2;DIABLO;YBX3;AIFM1;ARL6IP5
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS,Trained_HRvLR,0.7848890518980378,0.9903944433740762,0.7765530576615963,0.26006014296869856,19,GO:BP,SOD2;NOL3
GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT,Trained_HRvLR,0.30004591368227734,0.8846156450837381,-1.0893726328578037,-0.2907667051071209,40,GO:BP,MYH6;MAPK1;RTN4;MAP2K1;YBX3;PSMC3;PSMC4;SBDS;GRB2;SEC24C;TMED2;CUL4A;RPL13;NXN;RIC8A;RTCB
GOBP_ISOPRENOID_METABOLIC_PROCESS,Trained_HRvLR,0.7008985879332478,0.9827493715256138,0.8382096436086632,0.28070834002124756,19,GO:BP,RBP4;AKR1C1;LSS;ADH1B;HTRA2;AKR1C3;TTR
GOBP_KETONE_BIOSYNTHETIC_PROCESS,Trained_HRvLR,0.20139911634756996,0.8806154273849549,1.2301933845715,0.430480762453003,16,GO:BP,RTN4IP1;COQ8A
GOBP_KETONE_METABOLIC_PROCESS,Trained_HRvLR,0.3124676668391102,0.8914242747662303,1.0869895693909164,0.2850461073665194,55,GO:BP,ADIPOQ;RTN4IP1;COQ8A;NMT1;AKR1C1;OXCT1;KYAT3;SNCA
GOBP_LAMELLIPODIUM_ASSEMBLY,Trained_HRvLR,0.00544069640914037,0.5531648985272606,-1.8094064900762357,-0.6250475120508208,15,GO:BP,FSCN1;BIN3;RAC1;CDC42;CAPZB;ARPC2;VCL;PARVB;ACTR2
GOBP_LAMELLIPODIUM_ORGANIZATION,Trained_HRvLR,0.004410143329658214,0.5531648985272606,-1.8328940370318187,-0.6123409078324944,17,GO:BP,FSCN1;BIN3;RAC1;CDC42;CAPZB;ARPC2;PHPT1;VCL;PARVB;ACTR2
GOBP_LEARNING,Trained_HRvLR,0.1601741022850925,0.8777316379197255,-1.2854184707890326,-0.4440393142820019,15,GO:BP,PLN;KRAS;ARF4;COMT;PPP3CB;VDAC3;ATAD1;RIC8A
GOBP_LEUKOCYTE_CELL_CELL_ADHESION,Trained_HRvLR,0.8202148265539708,0.9903944433740762,0.7876978513430519,0.21850867448493547,42,GO:BP,TFRC;PTPN11;FLOT2;DUSP3;CD81;RPS3;UFL1
GOBP_LEUKOCYTE_CHEMOTAXIS,Trained_HRvLR,0.916256157635468,0.9903944433740762,-0.6806874691054395,-0.2043926647815411,25,GO:BP,MAPK1;DNM1L;RAC1;BSG;PADI2;SBDS
GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY,Trained_HRvLR,0.4465394853593611,0.9283755408921033,-1.0001632633022974,-0.3160214064982947,21,GO:BP,HLA-DRA;STX7;PPP3CB;AZGP1;GRB2;LAMP1;AP1G1;TUBB;B2M;HLA-C
GOBP_LEUKOCYTE_MEDIATED_IMMUNITY,Trained_HRvLR,0.38823946156571026,0.9017787004582511,1.043111424593833,0.2926113026253314,40,GO:BP,TFRC;C1QBP;WDR1;CLU;PRDX1;CD81;HPRT1;UFL1;JAGN1;VAMP3;HLA-B
GOBP_LEUKOCYTE_MIGRATION,Trained_HRvLR,0.592209159501667,0.9699977612527304,0.9185050072909113,0.2522184110045703,44,GO:BP,AIMP1;C1QBP;WDR1;DDT;OXSR1;CD9;CD81;JAGN1;MIF;PAFAH1B1;CRKL;PPBP
GOBP_LEUKOCYTE_PROLIFERATION,Trained_HRvLR,0.35896514552641035,0.8952624172199631,1.0636536579180438,0.3209841420125599,29,GO:BP,TFRC;PTPN11;CLU;CD81;IMPDH2;RPS3;HPRT1;MIF;PNP
GOBP_LIPID_CATABOLIC_PROCESS,Trained_HRvLR,0.6990307770787281,0.9827493715256138,0.8733493994623789,0.2224672791615463,64,GO:BP,ACAD10;ADIPOQ;FITM2;PAFAH1B2;MGLL;PAFAH1B3;OXCT1
GOBP_LIPID_HOMEOSTASIS,Trained_HRvLR,0.08726945569050833,0.7895807895807896,-1.3703882552772586,-0.4042268811529035,27,GO:BP,FABP3;TSPO;RTN4;LAMTOR1;MTCH2;MAP2K1;PRKAA1;ACACB;PRKAA2;EHD1;SAR1B;CNBP;FUNDC2;DDX3X
GOBP_LIPID_LOCALIZATION,Trained_HRvLR,0.05693828844186839,0.7290088943314749,1.3643780488313595,0.3494587856977774,62,GO:BP,ADIPOQ;LPCAT3;PITPNA;PTPN11;ESYT1;ESYT2;RBP4;AKR1C1;DBI;CLU;APOL1;APOO;VAPA;SLC25A11;PLIN2;OSBPL1A;CPT1A;OSBPL11;FABP4;VPS13C;MIF
GOBP_LIPID_MODIFICATION,Trained_HRvLR,0.23057116104868913,0.8806154273849549,-1.145497103861037,-0.29652809317064077,46,GO:BP,ECHDC2;HADHA;FABP3;IVD;PDK4;MLYCD;PRKAA1;ACAT1;BDH2;ACAA2;ACACB;ECHS1;ETFB;ACAA1;HADH;AUH
GOBP_LIPID_OXIDATION,Trained_HRvLR,0.08977035490605428,0.7970276262959191,-1.3230529387918666,-0.3478162648192313,43,GO:BP,ECHDC2;HADHA;FABP3;IVD;PDK4;MLYCD;PRKAA1;ACAT1;BDH2;ACAA2;ACACB;ECHS1;ETFB;ACAA1;HADH;AUH
GOBP_LOCOMOTORY_BEHAVIOR,Trained_HRvLR,0.5145772594752187,0.9605351130122608,0.963129453360868,0.31846402026829895,20,GO:BP,SOD2;UCHL1;ATP1A2;SNCA;HPRT1;HTRA2;SOD1;SLC25A46;PAFAH1B1
GOBP_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS,Trained_HRvLR,0.5256270447110142,0.9605351130122608,0.9587538358534007,0.3059898705892252,23,GO:BP,ACAD9;MGLL;EPHX1
GOBP_LONG_CHAIN_FATTY_ACID_TRANSPORT,Trained_HRvLR,0.9580652318615487,0.9937240817059424,-0.602678990620354,-0.1984561409673499,18,GO:BP,FABP3;CD36;EPRS1
GOBP_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,Trained_HRvLR,0.8451767304860088,0.9903944433740762,0.7157060237892693,0.25044653846868803,16,GO:BP,TFRC;CD81;LCP1
GOBP_LYMPHOCYTE_DIFFERENTIATION,Trained_HRvLR,0.8056061157626502,0.9903944433740762,0.7666048906382493,0.2501101379123717,21,GO:BP,XRCC6
GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY,Trained_HRvLR,0.5525417639662296,0.9651294446356725,0.9384859455213858,0.2789931267075802,31,GO:BP,TFRC;C1QBP;CLU;PRDX1;CD81;HPRT1;UFL1;HLA-B
GOBP_LYSOSOMAL_TRANSPORT,Trained_HRvLR,0.5204081632653061,0.9605351130122608,0.9597906864400293,0.30363293999485785,24,GO:BP,RAB12;CHMP6;CLU;TSG101
GOBP_LYTIC_VACUOLE_ORGANIZATION,Trained_HRvLR,0.1706725468577729,0.8777316379197255,-1.2594169562171178,-0.4207512855235717,17,GO:BP,GAA;VPS35;LAMTOR1;LAMP2;PPP3CB;HOOK3;LAMP1
GOBP_L_AMINO_ACID_CATABOLIC_PROCESS,Trained_HRvLR,0.7432580174927114,0.9903944433740762,0.8140660356308117,0.25753246748554115,24,GO:BP,ATP2B4;KYAT3;DDAH1;QDPR
GOBP_MACROAUTOPHAGY,Trained_HRvLR,0.7046894803548795,0.9827493715256138,-0.8906501309786844,-0.20398781918239814,85,GO:BP,MAP1LC3B2;GAA;POLDIP2;STBD1;TSPO;GSK3A;VPS35;DNM1L;NIPSNAP2;PHB2;PLAA;TOM1
GOBP_MACROMOLECULE_METHYLATION,Trained_HRvLR,0.8666788923528334,0.9903944433740762,0.7121026104273516,0.23847630866817315,19,GO:BP,RAB6A;SNRPD3;FAM98B;SNRPG;HSD17B10;PRMT1;LCMT1
GOBP_MAINTENANCE_OF_LOCATION,Trained_HRvLR,0.45180827132721924,0.9283755408921033,1.0009600337656408,0.26485324979670677,52,GO:BP,ANK3;NOL3;CACNA1S;TXN;CASQ1;ATP1A2;ASPH;GSTO1;SNCA
GOBP_MEMBRANELESS_ORGANELLE_ASSEMBLY,Trained_HRvLR,0.9786960985626283,0.9937240817059424,-0.720253020591213,-0.1582039355372604,106,GO:BP,FSCN1;MYPN;POLDIP2;CSDE1;MYH6;XRCC5;PRKAA1;MAPRE1;DRG1;MAPK9;EIF5;TMOD4;TCAP;FITM1;ADPRHL1;CSRP3;SYNPO2L;PPP2R1A;MAPRE3;SBDS;ACTA1;PRKAA2;TNNT3;CFL2;RPS5;DDX3X;RPS14;MYBPC1;TTN;MYOZ1;MYL2;LMOD3;TUBB;KPNB1;NEB;EIF2S1;CHMP4B;CHMP1B;MYH3;PRKAR1A;DDB1;ACTN2;GSN;MSN
GOBP_MEMBRANE_BIOGENESIS,Trained_HRvLR,0.18147069530396798,0.8777316379197255,1.2442378768233977,0.4059411970474188,21,GO:BP,ANK3;CHMP6;UBE2I;S100A10;CAV2;FLOT1;SPTBN1;CHMP2A;VPS4B;BANF1
GOBP_MEMBRANE_DEPOLARIZATION,Trained_HRvLR,0.8683488754799781,0.9903944433740762,0.7129795416939304,0.23004234489903758,22,GO:BP,ANK3;ATP1A2;SCN1B
GOBP_MEMBRANE_DOCKING,Trained_HRvLR,0.20300751879699247,0.8806154273849549,1.216497603819698,0.40739333603692185,19,GO:BP,ESYT1;ESYT2;AHCYL1;VAPA;YKT6;VAMP3;CAV2;ATP2A2
GOBP_MEMBRANE_FUSION,Trained_HRvLR,0.7850917431192661,0.9903944433740762,-0.8109161590515684,-0.2257817585387019,34,GO:BP,RAB8A;STX7;NAPA;TOM1;GOSR2
GOBP_MESENCHYMAL_CELL_DIFFERENTIATION,Trained_HRvLR,0.5603829160530192,0.9651294446356725,0.9275178349372342,0.32456570631910486,16,GO:BP,PDCD6;PPP3R1;S100A4
GOBP_MESENCHYME_DEVELOPMENT,Trained_HRvLR,0.49988974641675854,0.9605351130122608,-0.97218366580371,-0.3247911862172923,17,GO:BP,MAPK1;RTN4;CDC42;RPS7;ACTA1;GSK3B;FERMT2;PPP2CA;DDX17
GOBP_METAPHASE_CHROMOSOME_ALIGNMENT,Trained_HRvLR,0.7730197470601287,0.9903944433740762,-0.7873919555103461,-0.2592802658650387,18,GO:BP,NUDC;CDC42;MAPRE1;RMDN1
GOBP_METENCEPHALON_DEVELOPMENT,Trained_HRvLR,0.9474151320168627,0.9918098500627639,-0.6203073953566363,-0.20426099766522826,18,GO:BP,OGDH;MAP2K1;COMT
GOBP_METHYLATION,Trained_HRvLR,0.24136078782453,0.8846156450837381,1.166861686357782,0.34916096936096996,30,GO:BP,ARMT1;NDUFAF5;RAB6A;COMTD1;SNRPD3;FAM98B;MTAP;CARM1;SNRPG;GAMT;HSD17B10;PRMT1;LCMT1
GOBP_MICROTUBULE_BASED_MOVEMENT,Trained_HRvLR,0.2910043668122271,0.8846156450837381,1.114123469485342,0.3040586048721917,45,GO:BP,RAB1A;RAB6A;DYNC1LI2;ATP2B4;UCHL1;FLOT2;ARL8A
GOBP_MICROTUBULE_BASED_TRANSPORT,Trained_HRvLR,0.5194035213798059,0.9605351130122608,0.9590753987536882,0.2894250320135942,29,GO:BP,RAB1A;RAB6A;UCHL1;FLOT2;ARL8A
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS,Trained_HRvLR,0.9739666590545787,0.9937240817059424,-0.6227059634303793,-0.1747624802312619,33,GO:BP,POLDIP2;NUDC;MAPRE1;DRG1;RMDN1
GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION,Trained_HRvLR,0.8582056892778993,0.9903944433740762,-0.7085748332009991,-0.2405114265439949,16,GO:BP,NUBP1;CHORDC1;XPO1;SLC16A1
GOBP_MICROTUBULE_POLYMERIZATION,Trained_HRvLR,0.9730615216599927,0.9937240817059424,0.5677417489146644,0.18522966505136057,21,GO:BP,PIN1;SNCA;RPS3;CLASP2;MAP4;PPP2CB;MAPT;EML2;TPPP3
GOBP_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION,Trained_HRvLR,0.9887026239067055,0.9937240817059424,0.5235640892832503,0.16563122142229347,24,GO:BP,PIN1;SNCA;RPS3;CLASP2;MAP4;PPP2CB;MAPT;EML2;TPPP3
GOBP_MIDBRAIN_DEVELOPMENT,Trained_HRvLR,0.3860187861271676,0.901089367584213,1.048284900031904,0.3274029004055114,25,GO:BP,NDRG2;ATP5PB;S100A1
GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE,Trained_HRvLR,0.11843627110802683,0.8674915260516031,-1.2842160275175638,-0.3390202338930709,42,GO:BP,NDUFA3;ISCU;NDUFS5;NDUFA5;NDUFB7;NDUFB3;NDUFV3;NDUFV1;NDUFA9;NDUFS6;NDUFC2;NDUFA10;NDUFB1;DLD
GOBP_MITOCHONDRIAL_GENE_EXPRESSION,Trained_HRvLR,0.49291192191494304,0.9536992379209692,-0.9762654596094614,-0.25495401002870105,44,GO:BP,TSFM;MRPL22;MRPL49;MRPS16;PTCD3;PRKAA1;TUFM;GFM1;LRPPRC;MRPL9;SARS2;MRPL41;MTRES1;TRMT10C;IARS2;DDX3X;GARS1;HARS1
GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,Trained_HRvLR,0.3224157955865273,0.8929883551230348,-1.077807641243223,-0.2771751023809808,47,GO:BP,ROMO1;TOMM70;TIMM8A;GSK3A;MTCH2;UQCC3;ACAA2;SPG7;CHCHD3;TOMM7;TMEM126A;MTX1;GSK3B;STAT3;TMEM11;TOMM22;MTX2;NDUFA13;OPA1;BCS1L
GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY,Trained_HRvLR,0.2706155632984901,0.8846156450837381,-1.1128011235018247,-0.2861742239835212,47,GO:BP,CHCHD7;NDUFAF4;NDUFS5;TIMMDC1;TIMM21;UQCC3;NDUFB3;AIFM1;NDUFS6;ATP5F1D;NDUFC2;TMEM126A;NUBPL;COX7A2
GOBP_MITOCHONDRIAL_RNA_METABOLIC_PROCESS,Trained_HRvLR,0.7096356574810431,0.9827493715256138,0.823544893282785,0.29367169661635645,15,GO:BP,DARS2;C1QBP
GOBP_MITOCHONDRIAL_TRANSLATION,Trained_HRvLR,0.5388148828663298,0.9614252348554331,-0.9487285600492978,-0.25674222430617666,38,GO:BP,TSFM;MRPL22;MRPL49;MRPS16;PTCD3;TUFM;GFM1;LRPPRC;MRPL9;SARS2;MRPL41;TRMT10C;IARS2;DDX3X;GARS1;HARS1
GOBP_MITOCHONDRIAL_TRANSMEMBRANE_TRANSPORT,Trained_HRvLR,0.5734618916437099,0.9651294446356725,-0.9289163272097769,-0.24793898032341244,40,GO:BP,ROMO1;SLC25A3;TOMM70;TIMM21;MPC1;AIFM1;SPG7;TOMM7;HSPA4;SFXN1;PMPCB;TIMM44;TOMM22
GOBP_MITOCHONDRIAL_TRANSPORT,Trained_HRvLR,0.27490328820116056,0.8846156450837381,-1.103785512936343,-0.2685203563496783,62,GO:BP,ROMO1;SLC25A3;TOMM70;TIMM8A;GSK3A;VPS35;TIMM21;MTCH2;MPC1;AIFM1;ACAA2;SPG7;TOMM7;HSPA4;MTX1;GSK3B;SFXN1;STAT3;PMPCB;TIMM44;TOMM22;MTX2;NDUFA13;TMEM14C
GOBP_MITOCHONDRION_ORGANIZATION,Trained_HRvLR,0.064891846921797,0.7290088943314749,-1.2452433121666913,-0.26076235102238393,146,GO:BP,CHCHD7;STOML2;ROMO1;NDUFAF4;NDUFS5;TIMMDC1;POLDIP2;TOMM70;PSMD10;FIS1;TIMM8A;GSK3A;VPS35;TYMP;SSBP1;TIMM21;OPA3;MTCH2;DNM1L;NIPSNAP2;PHB2;CHCHD2;UQCC3;NDUFB3;AIFM1;ACAA2;SPG7;NDUFS6;DNAJA3;CHCHD3;TOMM7;ATP5F1D;NDUFC2;TMEM126A;MTFP1;NUBPL;LONP1;MTX1;COX7A2;GSK3B;STAT3;TMEM11
GOBP_MITOPHAGY,Trained_HRvLR,0.18941072219760743,0.8806154273849549,-1.217810832080467,-0.369465119402605,24,GO:BP,MAP1LC3B2;TSPO;GSK3A;DNM1L;NIPSNAP2;PHB2
GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,Trained_HRvLR,0.62427947598253275,0.9802735573279441,0.9045996763415173,0.2468768705530412,45,GO:BP,TPD52L1;CAMK2A;HSPA2;CUL4B;PKIA;PSME1
GOBP_MITOTIC_CYTOKINESIS,Trained_HRvLR,0.43902439024390244,0.9283755408921033,1.011712984427649,0.33881293850780075,19,GO:BP,ANK3;CHMP6;ARL3;SEPTIN6;SPTBN1;CHMP2A;PDCD6IP;VPS4B;IST1
GOBP_MITOTIC_NUCLEAR_DIVISION,Trained_HRvLR,0.6504363803399174,0.9827493715256138,-0.8915284905467854,-0.24126290420035013,38,GO:BP,POLDIP2;NUDC;TOM1L2;CDC42;MAPRE1;DRG1;RMDN1
GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION,Trained_HRvLR,0.662567084078712,0.9827493715256138,-0.8755946347408088,-0.26044552012611555,26,GO:BP,POLDIP2;NUDC;MAPRE1;DRG1;RMDN1;PPP2R1A
GOBP_MITOTIC_SPINDLE_ORGANIZATION,Trained_HRvLR,0.9836272040302267,0.9937240817059424,0.5586631107170515,0.16971729816884523,28,GO:BP,CHMP6;TACC2;DCTN2;CLASP2;CHMP2A;CLTC;DYNC1H1;PDCD6IP;MAP4;PTPA;VPS4B
GOBP_MODIFIED_AMINO_ACID_BIOSYNTHETIC_PROCESS,Trained_HRvLR,0.0656960873521383,0.7290088943314749,1.4442223210840197,0.4899400289126426,18,GO:BP,CHDH;TMLHE;CKM;ALDH7A1;GCLC;MTHFD1;GAMT
