module,uniprot_id,gene,group,z
brown,O95336,PGLS,HR_T2,0.48178562400063074
brown,O95782,AP2A1,HR_T2,0.3531432284737197
brown,O95865,DDAH2,HR_T2,0.1910713960198895
brown,P00325,ADH1B,HR_T2,0.33406572293166936
brown,P00488,F13A1,HR_T2,0.312915820898677
brown,P01889,HLA-B,HR_T2,-0.07117765759893989
brown,P01903,HLA-DRA,HR_T2,-0.44627736373986676
brown,P04083,ANXA1,HR_T2,-0.30263583479225437
brown,P04216,THY1,HR_T2,0.27764416394107727
brown,P04439,HLA-A,HR_T2,0.05829371651668496
brown,P04899,GNAI2,HR_T2,0.142055394079652
brown,P05556,ITGB1,HR_T2,0.08081793464923763
brown,P06396,GSN,HR_T2,-0.10197899908561261
brown,P06703,S100A6,HR_T2,0.21700092220017794
brown,P07237,P4HB,HR_T2,-0.10529233856934372
brown,P07355,ANXA2,HR_T2,-0.09818808350378852
brown,P07384,CAPN1,HR_T2,0.213602870885332
brown,P07437,TUBB,HR_T2,-0.13302776933101743
brown,P07585,DCN,HR_T2,-0.002241482202928635
brown,P07858,CTSB,HR_T2,-0.47961541752490405
brown,P07910,HNRNPC,HR_T2,-0.37758900145392815
brown,P08133,ANXA6,HR_T2,0.010241004460154366
brown,P08670,VIM,HR_T2,-0.4105638229206877
brown,P08758,ANXA5,HR_T2,0.1648757091358826
brown,P09211,GSTP1,HR_T2,-0.0285670451710825
brown,P09525,ANXA4,HR_T2,-0.0526168164097199
brown,P09936,UCHL1,HR_T2,0.3016379183655994
brown,P10321,HLA-C,HR_T2,-0.05987964713391974
brown,P11021,HSPA5,HR_T2,-0.35521726036388
brown,P11766,ADH5,HR_T2,0.1397717220047608
brown,P13164,IFITM1,HR_T2,-0.2933565093731102
brown,P13489,RNH1,HR_T2,-0.0508770181004509
brown,P13667,PDIA4,HR_T2,-0.12567733557492167
brown,P13796,LCP1,HR_T2,-0.17006650926921368
brown,P13797,PLS3,HR_T2,0.2936063546448864
brown,P14314,PRKCSH,HR_T2,-0.20363598203436567
brown,P14550,AKR1A1,HR_T2,-0.16221436335837155
brown,P14625,HSP90B1,HR_T2,-0.07314800883694346
brown,P15088,CPA3,HR_T2,0.5268199611942054
brown,P15090,FABP4,HR_T2,0.144851191012548
brown,P16152,CBR1,HR_T2,0.12414079126023111
brown,P17655,CAPN2,HR_T2,0.431995937924245
brown,P17931,LGALS3,HR_T2,-0.19567650180974377
brown,P20231,TPSB2,HR_T2,0.6415136599087248
brown,P20962,PTMS,HR_T2,-0.00214552249608348
brown,P21291,CSRP1,HR_T2,0.23825821854726506
brown,P21926,CD9,HR_T2,0.4244601977270275
brown,P22314,UBA1,HR_T2,-0.1872736408019465
brown,P22352,GPX3,HR_T2,-0.1721327767564839
brown,P23142,FBLN1,HR_T2,0.21328203693044645
brown,P23284,PPIB,HR_T2,-0.16300633986392912
brown,P23634,ATP2B4,HR_T2,0.14209733780696493
brown,P26038,MSN,HR_T2,-0.2518793944450038
brown,P26447,S100A4,HR_T2,0.26561990000502617
brown,P26639,TARS1,HR_T2,0.42323841831447345
brown,P27348,YWHAQ,HR_T2,-0.4669920759352358
brown,P27695,APEX1,HR_T2,-0.06081645662891593
brown,P27824,CANX,HR_T2,-0.06944997055689406
brown,P28838,LAP3,HR_T2,0.18908696588788285
brown,P29401,TKT,HR_T2,-0.20553629262806353
brown,P29966,MARCKS,HR_T2,-0.12555156352143598
brown,P29992,GNA11,HR_T2,0.3326518260379239
brown,P30101,PDIA3,HR_T2,-0.3074148295979299
brown,P31949,S100A11,HR_T2,-0.2838437434093878
brown,P35579,MYH9,HR_T2,-0.15161113514065147
brown,P35606,COPB2,HR_T2,0.02500919470917504
brown,P35749,MYH11,HR_T2,0.362614188006947
brown,P36955,SERPINF1,HR_T2,0.09905030003357693
brown,P37235,HPCAL1,HR_T2,-0.042460457891285906
brown,P37802,TAGLN2,HR_T2,-0.07431024606123023
brown,P39687,ANP32A,HR_T2,-0.08039909705078536
brown,P40261,NNMT,HR_T2,-0.2721337738165327
brown,P46940,IQGAP1,HR_T2,-0.1376953707134148
brown,P49589,CARS1,HR_T2,0.39120372623864247
brown,P49755,TMED10,HR_T2,-0.27142403809621507
brown,P50238,CRIP1,HR_T2,-0.37520626920604194
brown,P51149,RAB7A,HR_T2,0.2939696776353581
brown,P51636,CAV2,HR_T2,0.1327083708476385
brown,P51858,HDGF,HR_T2,0.10246940227633997
brown,P51884,LUM,HR_T2,0.22854879003179693
brown,P51888,PRELP,HR_T2,0.5740371947236523
brown,P52565,ARHGDIA,HR_T2,-0.06805742904347602
brown,P52566,ARHGDIB,HR_T2,-0.5445380663448679
brown,P52943,CRIP2,HR_T2,-0.02778952697263724
brown,P55042,RRAD,HR_T2,-0.3323617678594301
brown,P55083,MFAP4,HR_T2,0.6112775971348745
brown,P59666,DEFA3,HR_T2,-0.15625718640955694
brown,P59998,ARPC4,HR_T2,-0.020119587559881174
brown,P60033,CD81,HR_T2,0.6018915982688967
brown,P60903,S100A10,HR_T2,0.3601939738622935
brown,P60981,DSTN,HR_T2,0.44974215749298185
brown,P61158,ACTR3,HR_T2,-0.17679126076515317
brown,P61160,ACTR2,HR_T2,-0.15697429189870857
brown,P61960,UFM1,HR_T2,0.20856712352015833
brown,P61978,HNRNPK,HR_T2,-0.07076163906216851
brown,P62820,RAB1A,HR_T2,0.25786584695874365
brown,P62873,GNB1,HR_T2,-0.10133706806360686
brown,P63027,VAMP2,HR_T2,-0.12876324145488827
brown,P63208,SKP1,HR_T2,-0.3361400064537713
brown,P67936,TPM4,HR_T2,-0.33947138432601276
brown,P68363,TUBA1B,HR_T2,-0.07489517459095829
brown,P84157,MXRA7,HR_T2,0.1896865297228732
brown,P98095,FBLN2,HR_T2,-0.14240084215111853
brown,Q00610,CLTC,HR_T2,0.129039105146974
brown,Q01105,SET,HR_T2,-0.3858672680167679
brown,Q01518,CAP1,HR_T2,-0.32079339952107866
brown,Q01995,TAGLN,HR_T2,0.2144365210647491
brown,Q05682,CALD1,HR_T2,0.11366336178396422
brown,Q06323,PSME1,HR_T2,0.15649616713702336
brown,Q07960,ARHGAP1,HR_T2,-0.6329525584575667
brown,Q08380,LGALS3BP,HR_T2,-0.3197172754293614
brown,Q09666,AHNAK,HR_T2,0.16487114575580955
brown,Q12988,HSPB3,HR_T2,0.16066893818712336
brown,Q13418,ILK,HR_T2,0.21434708608791436
brown,Q13813,SPTAN1,HR_T2,0.44321821692824775
brown,Q13885,TUBB2A,HR_T2,-0.1525300866707606
brown,Q14118,DAG1,HR_T2,0.26126162712223244
brown,Q14697,GANAB,HR_T2,-0.15752629879945565
brown,Q14847,LASP1,HR_T2,-0.3408297109055649
brown,Q15019,SEPTIN2,HR_T2,-0.08850780726409939
brown,Q15084,PDIA6,HR_T2,0.06958677150716978
brown,Q15404,RSU1,HR_T2,0.33355338429022546
brown,Q15691,MAPRE1,HR_T2,-0.5118984963893521
brown,Q15836,VAMP3,HR_T2,0.4071211993075191
brown,Q15847,ADIRF,HR_T2,0.3816503483673725
brown,Q15907,RAB11B,HR_T2,-0.4173326783440957
brown,Q15942,ZYX,HR_T2,-0.18591468630619717
brown,Q16181,SEPTIN7,HR_T2,-0.20920782098020388
brown,Q16555,DPYSL2,HR_T2,-0.019802560477086586
brown,Q16658,FSCN1,HR_T2,-0.6752326877709175
brown,Q16853,AOC3,HR_T2,0.14286422307688632
brown,Q30154,HLA-DRB5,HR_T2,0.32385174831637303
brown,Q53GQ0,HSD17B12,HR_T2,0.1068332677337551
brown,Q5BKX8,CAVIN4,HR_T2,0.019192470049202975
brown,Q709C8,VPS13C,HR_T2,0.19189367903056961
brown,Q7Z7F7,MRPL55,HR_T2,0.3414024902462995
brown,Q8IYS1,PM20D2,HR_T2,-0.4813306917079557
brown,Q8TC12,RDH11,HR_T2,0.29410205634687886
brown,Q8TCJ2,STT3B,HR_T2,0.5171681561392827
brown,Q8WZA9,IRGQ,HR_T2,0.18135605735791754
brown,Q93052,LPP,HR_T2,0.048247254555919925
brown,Q96CW1,AP2M1,HR_T2,0.4275097078464608
brown,Q96CX2,KCTD12,HR_T2,0.4199391182780924
brown,Q96FQ6,S100A16,HR_T2,0.12871499841024575
brown,Q96KP4,CNDP2,HR_T2,-0.07428535359140838
brown,Q96PU8,QKI,HR_T2,-0.20703979413288956
brown,Q96QK1,VPS35,HR_T2,-0.15363494310865175
brown,Q99536,VAT1,HR_T2,0.20377934870490083
brown,Q99584,S100A13,HR_T2,0.07924125590585476
brown,Q9BUF5,TUBB6,HR_T2,-0.049491612555856115
brown,Q9BV68,RNF126,HR_T2,0.417451005271694
brown,Q9BVK6,TMED9,HR_T2,-0.02989119126492104
brown,Q9BW30,TPPP3,HR_T2,-0.1596993225506839
brown,Q9BXN1,ASPN,HR_T2,-0.0528414314832348
brown,Q9H299,SH3BGRL3,HR_T2,-0.12185304815262733
brown,Q9H3N1,TMX1,HR_T2,-0.10089209607727145
brown,Q9H446,RWDD1,HR_T2,0.20315281716430128
brown,Q9H4M9,EHD1,HR_T2,-0.013926648343215284
brown,Q9H8Y8,GORASP2,HR_T2,0.037783434695905185
brown,Q9NPH2,ISYNA1,HR_T2,0.27678516395431024
brown,Q9NQ88,TIGAR,HR_T2,-0.16470248427187137
brown,Q9NR45,NANS,HR_T2,-0.14391571285874313
brown,Q9NYU2,UGGT1,HR_T2,0.055948909827202256
brown,Q9UBI6,GNG12,HR_T2,0.3884247567895211
brown,Q9UBT2,UBA2,HR_T2,0.22796577333873952
brown,Q9UBX5,FBLN5,HR_T2,0.3742380342338029
brown,Q9UHD8,SEPTIN9,HR_T2,0.1630495631203265
brown,Q9UJ70,NAGK,HR_T2,-0.4782070922834321
brown,Q9Y2J8,PADI2,HR_T2,-0.4762827942975368
brown,Q9Y2Q5,LAMTOR2,HR_T2,0.32221486984792874
brown,Q9Y316,MEMO1,HR_T2,0.06496587523453756
brown,Q9Y490,TLN1,HR_T2,-0.26340451983585655
brown,Q9Y696,CLIC4,HR_T2,0.08355407938227763
brown,A0FGR8,ESYT2,LR_T1,-0.11082366777893465
brown,O00299,CLIC1,LR_T1,-0.5847869084755537
brown,O14950,MYL12B,LR_T1,-0.33033775775301366
brown,O15498,YKT6,LR_T1,-0.2865030399862314
brown,O43237,DYNC1LI2,LR_T1,0.016227658622768967
brown,O43491,EPB41L2,LR_T1,-0.8233302190956702
brown,O60749,SNX2,LR_T1,0.014176587675698543
brown,O75340,PDCD6,LR_T1,-0.3758750822853952
brown,O75368,SH3BGRL,LR_T1,-0.47066669263951005
brown,O95336,PGLS,LR_T1,-0.027195675356151028
brown,O95782,AP2A1,LR_T1,-0.682688517458129
brown,O95865,DDAH2,LR_T1,-0.4115701796100856
brown,P00325,ADH1B,LR_T1,0.20268355789799916
brown,P00488,F13A1,LR_T1,-0.25938899649163255
brown,P01889,HLA-B,LR_T1,-0.09232230625216903
brown,P01903,HLA-DRA,LR_T1,-0.39963375313258437
brown,P04083,ANXA1,LR_T1,-0.40653382969423535
brown,P04216,THY1,LR_T1,-0.3797142049256222
brown,P04439,HLA-A,LR_T1,-0.4083972803169153
brown,P04899,GNAI2,LR_T1,-0.3710197176871536
brown,P05556,ITGB1,LR_T1,0.2502514482429707
brown,P06396,GSN,LR_T1,-0.5672418263095689
brown,P06703,S100A6,LR_T1,-0.4744274964442613
brown,P07237,P4HB,LR_T1,-0.3242430212428286
brown,P07355,ANXA2,LR_T1,-0.3800024155072207
brown,P07384,CAPN1,LR_T1,-0.17914398782371327
brown,P07437,TUBB,LR_T1,-0.4027850006957773
brown,P07585,DCN,LR_T1,0.367129812291552
brown,P07858,CTSB,LR_T1,-0.0888071665933518
brown,P07910,HNRNPC,LR_T1,-0.3209019974227351
brown,P08133,ANXA6,LR_T1,-0.09052296870817761
brown,P08670,VIM,LR_T1,-0.28380215788005203
brown,P08758,ANXA5,LR_T1,-0.48267779214283235
brown,P09211,GSTP1,LR_T1,-0.07165038802286139
brown,P09525,ANXA4,LR_T1,-0.4558804139669214
brown,P09936,UCHL1,LR_T1,-0.3359608339665632
brown,P10321,HLA-C,LR_T1,0.08309637595325434
brown,P11021,HSPA5,LR_T1,-0.2601225207562597
brown,P11766,ADH5,LR_T1,-0.3894445452295395
brown,P13164,IFITM1,LR_T1,-0.6264004704358046
brown,P13489,RNH1,LR_T1,-0.10390032022686231
brown,P13667,PDIA4,LR_T1,-0.40718701590050743
brown,P13796,LCP1,LR_T1,-0.5627344052945078
brown,P13797,PLS3,LR_T1,-0.1898461977044322
brown,P14314,PRKCSH,LR_T1,0.056338094751635155
brown,P14550,AKR1A1,LR_T1,-0.32794158608044904
brown,P14625,HSP90B1,LR_T1,-0.20927377675803552
brown,P15088,CPA3,LR_T1,-0.015474420826602553
brown,P15090,FABP4,LR_T1,0.04763350252573395
brown,P16152,CBR1,LR_T1,-0.520204616582445
brown,P17655,CAPN2,LR_T1,-0.4129220178270224
brown,P17931,LGALS3,LR_T1,-0.38133975036766754
brown,P20231,TPSB2,LR_T1,-0.06971796616997135
brown,P20962,PTMS,LR_T1,0.02114059833773496
brown,P21291,CSRP1,LR_T1,-0.03733074777603497
brown,P21926,CD9,LR_T1,-0.0505532885442435
brown,P22314,UBA1,LR_T1,-0.10687011640274799
brown,P22352,GPX3,LR_T1,0.01196213088570905
brown,P23142,FBLN1,LR_T1,-0.11868530475299027
brown,P23284,PPIB,LR_T1,-0.6384245817970534
brown,P23634,ATP2B4,LR_T1,0.17283605185531947
brown,P26038,MSN,LR_T1,-0.5058067304107904
brown,P26447,S100A4,LR_T1,-0.4451802314014968
brown,P26639,TARS1,LR_T1,-0.378105175903122
brown,P27348,YWHAQ,LR_T1,-0.11551777908488099
brown,P27695,APEX1,LR_T1,-0.342047094844929
brown,P27824,CANX,LR_T1,-0.517924063713354
brown,P28838,LAP3,LR_T1,-0.4823768258599107
brown,P29401,TKT,LR_T1,-0.2858062940053148
brown,P29966,MARCKS,LR_T1,-0.0019267453427131917
brown,P29992,GNA11,LR_T1,-0.510519024584159
brown,P30101,PDIA3,LR_T1,-0.3644764127236785
brown,P31949,S100A11,LR_T1,-0.09842318062006336
brown,P35579,MYH9,LR_T1,-0.5888637162662573
brown,P35606,COPB2,LR_T1,-0.14025958202137723
brown,P35749,MYH11,LR_T1,0.08066338794698161
brown,P36955,SERPINF1,LR_T1,-0.4477798711541341
brown,P37235,HPCAL1,LR_T1,-0.2350695890203306
brown,P37802,TAGLN2,LR_T1,-0.3322263033785387
brown,P39687,ANP32A,LR_T1,-0.535920470929109
brown,P40261,NNMT,LR_T1,-0.16115538467382876
brown,P46940,IQGAP1,LR_T1,-0.05425080428300477
brown,P49589,CARS1,LR_T1,-0.44360312999041496
brown,P49755,TMED10,LR_T1,0.09497951708996727
brown,P50238,CRIP1,LR_T1,0.0818679066469605
brown,P51149,RAB7A,LR_T1,-0.1609856532647584
brown,P51636,CAV2,LR_T1,0.3046953441003896
brown,P51858,HDGF,LR_T1,-0.6147711683190602
brown,P51884,LUM,LR_T1,-0.21825699363530202
brown,P51888,PRELP,LR_T1,-0.09215893911315742
brown,P52565,ARHGDIA,LR_T1,-0.39240602787410384
brown,P52566,ARHGDIB,LR_T1,-0.32881841772793
brown,P52943,CRIP2,LR_T1,-0.11360460935997824
brown,P55042,RRAD,LR_T1,-0.6459380271366206
brown,P55083,MFAP4,LR_T1,-0.004022210483462921
brown,P59666,DEFA3,LR_T1,-0.34207830757733565
brown,P59998,ARPC4,LR_T1,-0.7276568351547791
brown,P60033,CD81,LR_T1,-0.3829079855961164
brown,P60903,S100A10,LR_T1,-0.28162375056808453
brown,P60981,DSTN,LR_T1,0.02583481566384606
brown,P61158,ACTR3,LR_T1,-0.39524270085434404
brown,P61160,ACTR2,LR_T1,-0.553327856965549
brown,P61960,UFM1,LR_T1,0.022790114856644242
brown,P61978,HNRNPK,LR_T1,-0.44295909242803694
brown,P62820,RAB1A,LR_T1,0.07788667978466661
brown,P62873,GNB1,LR_T1,-0.08063043465601537
brown,P63027,VAMP2,LR_T1,0.12298032419420268
brown,P63208,SKP1,LR_T1,-0.058606521572119694
brown,P67936,TPM4,LR_T1,-0.10228127297204523
brown,P68363,TUBA1B,LR_T1,-0.30911985219334
brown,P84157,MXRA7,LR_T1,-0.15009019488630018
brown,P98095,FBLN2,LR_T1,0.04133410446694477
brown,Q00610,CLTC,LR_T1,-0.5055999616685851
brown,Q01105,SET,LR_T1,-0.33326893653032497
brown,Q01518,CAP1,LR_T1,-0.37452949647283584
brown,Q01995,TAGLN,LR_T1,-0.11766584207382648
brown,Q05682,CALD1,LR_T1,0.07987482522957505
brown,Q06323,PSME1,LR_T1,-0.5020722853518493
brown,Q07960,ARHGAP1,LR_T1,-0.3956151440852459
brown,Q08380,LGALS3BP,LR_T1,0.06996683032215001
brown,Q09666,AHNAK,LR_T1,-0.5746505994830636
brown,Q12988,HSPB3,LR_T1,-0.30769467100340964
brown,Q13418,ILK,LR_T1,-0.13351719225883046
brown,Q13813,SPTAN1,LR_T1,-0.33430764965944354
brown,Q13885,TUBB2A,LR_T1,-0.21919928086214396
brown,Q14118,DAG1,LR_T1,-0.08844273556521136
brown,Q14697,GANAB,LR_T1,-0.29401119675421833
brown,Q14847,LASP1,LR_T1,-0.3018100428346162
brown,Q15019,SEPTIN2,LR_T1,0.25697017139507367
brown,Q15084,PDIA6,LR_T1,0.08556399738765398
brown,Q15404,RSU1,LR_T1,-0.02643192763571916
brown,Q15691,MAPRE1,LR_T1,-0.2841498949806478
brown,Q15836,VAMP3,LR_T1,-0.4869370252882371
brown,Q15847,ADIRF,LR_T1,-0.14994336992569435
brown,Q15907,RAB11B,LR_T1,-0.5606140367587917
brown,Q15942,ZYX,LR_T1,-0.028277603478393316
brown,Q16181,SEPTIN7,LR_T1,0.012393904746753488
brown,Q16555,DPYSL2,LR_T1,-0.27699523752803
brown,Q16658,FSCN1,LR_T1,-0.11833753943320177
brown,Q16853,AOC3,LR_T1,0.12802110736589173
brown,Q30154,HLA-DRB5,LR_T1,-0.09302109558162235
brown,Q53GQ0,HSD17B12,LR_T1,-0.3835871980148805
brown,Q5BKX8,CAVIN4,LR_T1,0.028600256148690995
brown,Q709C8,VPS13C,LR_T1,-0.2935592152599463
brown,Q7Z7F7,MRPL55,LR_T1,-0.46455274948874825
brown,Q8IYS1,PM20D2,LR_T1,-0.1074511802656808
brown,Q8TC12,RDH11,LR_T1,-0.2627729551672466
brown,Q8TCJ2,STT3B,LR_T1,0.2518925267664369
brown,Q8WZA9,IRGQ,LR_T1,0.4323870132854575
brown,Q93052,LPP,LR_T1,0.2058074445983223
brown,Q96CW1,AP2M1,LR_T1,-0.824770620222881
brown,Q96CX2,KCTD12,LR_T1,-0.44380672018611866
brown,Q96FQ6,S100A16,LR_T1,-0.5364774059761178
brown,Q96KP4,CNDP2,LR_T1,-0.1611476119416882
brown,Q96PU8,QKI,LR_T1,-0.2550016676755158
brown,Q96QK1,VPS35,LR_T1,-0.37294150834483675
brown,Q99536,VAT1,LR_T1,-0.5777201833121086
brown,Q99584,S100A13,LR_T1,-0.7406139373088396
brown,Q9BUF5,TUBB6,LR_T1,-0.16994203636336752
brown,Q9BV68,RNF126,LR_T1,0.0939817181536553
brown,Q9BVK6,TMED9,LR_T1,-0.7448366935919419
brown,Q9BW30,TPPP3,LR_T1,-0.30682499993493456
brown,Q9BXN1,ASPN,LR_T1,-0.1721142213786057
brown,Q9H299,SH3BGRL3,LR_T1,-0.7948117892800234
brown,Q9H3N1,TMX1,LR_T1,-0.3833907683830501
brown,Q9H446,RWDD1,LR_T1,-0.2771935472634458
brown,Q9H4M9,EHD1,LR_T1,-0.4976112133628251
brown,Q9H8Y8,GORASP2,LR_T1,-0.6205762480861423
brown,Q9NPH2,ISYNA1,LR_T1,0.05073740429317177
brown,Q9NQ88,TIGAR,LR_T1,0.06798933133509968
brown,Q9NR45,NANS,LR_T1,-0.3572318815134466
brown,Q9NYU2,UGGT1,LR_T1,-0.10864263874643354
brown,Q9UBI6,GNG12,LR_T1,0.012997505015986548
brown,Q9UBT2,UBA2,LR_T1,0.018793350554429905
brown,Q9UBX5,FBLN5,LR_T1,0.008642391578241454
brown,Q9UHD8,SEPTIN9,LR_T1,-0.010780335886235892
brown,Q9UJ70,NAGK,LR_T1,0.07913133118133005
brown,Q9Y2J8,PADI2,LR_T1,-0.22312995884768275
brown,Q9Y2Q5,LAMTOR2,LR_T1,-0.6186851754687003
brown,Q9Y316,MEMO1,LR_T1,-0.22884068739229346
brown,Q9Y490,TLN1,LR_T1,-0.45048710097254924
brown,Q9Y696,CLIC4,LR_T1,-0.25342607225675723
brown,A0FGR8,ESYT2,LR_T2,-1.0203517964707425
brown,O00299,CLIC1,LR_T2,-0.3163202747543937
brown,O14950,MYL12B,LR_T2,-0.48099184586331906
brown,O15498,YKT6,LR_T2,-0.3904951711941257
brown,O43237,DYNC1LI2,LR_T2,-0.39344796909592117
brown,O43491,EPB41L2,LR_T2,-0.2194462891910759
brown,O60749,SNX2,LR_T2,-0.08033871174516491
brown,O75340,PDCD6,LR_T2,-0.34164234864544885
brown,O75368,SH3BGRL,LR_T2,-0.5088429642654122
brown,O95336,PGLS,LR_T2,-0.626484983733518
brown,O95782,AP2A1,LR_T2,0.1439245815625628
brown,O95865,DDAH2,LR_T2,0.054504698810920245
brown,P00325,ADH1B,LR_T2,-0.2476029087560346
brown,P00488,F13A1,LR_T2,0.2286800105307171
brown,P01889,HLA-B,LR_T2,-0.5906869932749641
brown,P01903,HLA-DRA,LR_T2,0.5372956839890833
brown,P04083,ANXA1,LR_T2,-0.17035225937759202
brown,P04216,THY1,LR_T2,0.08726496446015973
brown,P04439,HLA-A,LR_T2,0.05757836343498414
brown,P04899,GNAI2,LR_T2,-0.18694854401489833
brown,P05556,ITGB1,LR_T2,0.16125291228122685
brown,P06396,GSN,LR_T2,0.07415448712937817
brown,P06703,S100A6,LR_T2,-0.3809207337873547
brown,P07237,P4HB,LR_T2,-0.30981532633677306
brown,P07355,ANXA2,LR_T2,0.07218143944480854
brown,P07384,CAPN1,LR_T2,-0.09815645496002297
brown,P07437,TUBB,LR_T2,0.12741060246167762
brown,P07585,DCN,LR_T2,0.38790431467600084
brown,P07858,CTSB,LR_T2,0.22588644749095066
brown,P07910,HNRNPC,LR_T2,-0.4478185375417821
brown,P08133,ANXA6,LR_T2,0.27031588197694395
brown,P08670,VIM,LR_T2,0.10266478370584936
brown,P08758,ANXA5,LR_T2,-0.13217076209547268
brown,P09211,GSTP1,LR_T2,-0.26437765315895145
brown,P09525,ANXA4,LR_T2,-0.1506672098815639
brown,P09936,UCHL1,LR_T2,-0.37620565670069706
brown,P10321,HLA-C,LR_T2,-0.024337128773518166
brown,P11021,HSPA5,LR_T2,-0.05199524320300254
brown,P11766,ADH5,LR_T2,0.20836138723015132
brown,P13164,IFITM1,LR_T2,-0.15884574098378607
brown,P13489,RNH1,LR_T2,-0.490851192286019
brown,P13667,PDIA4,LR_T2,0.33378087540736406
brown,P13796,LCP1,LR_T2,-0.5611778172367402
brown,P13797,PLS3,LR_T2,0.5068247510114573
brown,P14314,PRKCSH,LR_T2,0.4229460024214414
brown,P14550,AKR1A1,LR_T2,-0.05012557985769672
brown,P14625,HSP90B1,LR_T2,-0.14863165813166584
brown,P15088,CPA3,LR_T2,-0.01282199689095536
brown,P15090,FABP4,LR_T2,-0.27557674689427913
brown,P16152,CBR1,LR_T2,-0.03444427054346727
brown,P17655,CAPN2,LR_T2,0.06247214775313259
brown,P17931,LGALS3,LR_T2,-0.05260895351845749
brown,P20231,TPSB2,LR_T2,0.46126046092642997
brown,P20962,PTMS,LR_T2,-0.058307173107626245
brown,P21291,CSRP1,LR_T2,0.16972945989176766
brown,P21926,CD9,LR_T2,-0.2922311774482267
brown,P22314,UBA1,LR_T2,-0.3649230951761191
brown,P22352,GPX3,LR_T2,-0.1858369119354946
brown,P23142,FBLN1,LR_T2,-0.12319196193559595
brown,P23284,PPIB,LR_T2,0.031234516533682387
brown,P23634,ATP2B4,LR_T2,-0.7838752232242335
brown,P26038,MSN,LR_T2,-0.053410252848311884
brown,P26447,S100A4,LR_T2,-0.44230341749937163
brown,P26639,TARS1,LR_T2,0.42037062980490714
brown,P27348,YWHAQ,LR_T2,0.462013286919019
brown,P27695,APEX1,LR_T2,0.002553976380121314
brown,P27824,CANX,LR_T2,-0.46013466315254414
brown,P28838,LAP3,LR_T2,0.10109027427080412
brown,P29401,TKT,LR_T2,-0.43011097404374987
brown,P29966,MARCKS,LR_T2,-0.06293833238534413
brown,P29992,GNA11,LR_T2,-0.013804130654625966
brown,P30101,PDIA3,LR_T2,0.07123259500058512
brown,P31949,S100A11,LR_T2,-0.3185623541245186
brown,P35579,MYH9,LR_T2,-0.2642597190604366
brown,P35606,COPB2,LR_T2,0.10327584186150934
brown,P35749,MYH11,LR_T2,0.061348002754682524
brown,P36955,SERPINF1,LR_T2,-0.2869380241082453
brown,P37235,HPCAL1,LR_T2,-0.40930042010607554
brown,P37802,TAGLN2,LR_T2,0.15778378778788446
brown,P39687,ANP32A,LR_T2,0.11492382091905638
brown,P40261,NNMT,LR_T2,-0.18442753639924664
brown,P46940,IQGAP1,LR_T2,0.23944365526701375
brown,P49589,CARS1,LR_T2,-0.13265703490341288
brown,P49755,TMED10,LR_T2,-0.13728098934318977
brown,P50238,CRIP1,LR_T2,0.2889418227510622
brown,P51149,RAB7A,LR_T2,0.24409581974749694
brown,P51636,CAV2,LR_T2,-0.45333042385485034
brown,P51858,HDGF,LR_T2,0.13449814776465308
brown,P51884,LUM,LR_T2,0.05896641359353684
brown,P51888,PRELP,LR_T2,-0.03165027429848573
brown,P52565,ARHGDIA,LR_T2,-0.3464051818327979
brown,P52566,ARHGDIB,LR_T2,-0.28300565407875483
brown,P52943,CRIP2,LR_T2,0.5725773547679123
brown,P55042,RRAD,LR_T2,-0.36054238956763507
brown,P55083,MFAP4,LR_T2,-0.550207078672301
brown,P59666,DEFA3,LR_T2,-0.5535390340650791
brown,P59998,ARPC4,LR_T2,-0.37112819788544305
brown,P60033,CD81,LR_T2,0.4729077036461258
brown,P60903,S100A10,LR_T2,-0.06764745484668241
brown,P60981,DSTN,LR_T2,-0.10523669882935265
brown,P61158,ACTR3,LR_T2,-0.128905015166081
brown,P61160,ACTR2,LR_T2,0.09857774252736194
brown,P61960,UFM1,LR_T2,-0.3995428785150418
brown,P61978,HNRNPK,LR_T2,-0.5548264065475239
brown,P62820,RAB1A,LR_T2,-0.763206616440135
brown,P62873,GNB1,LR_T2,-0.015736007701643344
brown,P63027,VAMP2,LR_T2,-0.00830719690745288
brown,P63208,SKP1,LR_T2,-0.4978265040263947
brown,P67936,TPM4,LR_T2,0.1284040976649389
brown,P68363,TUBA1B,LR_T2,-0.19688951999029605
brown,P84157,MXRA7,LR_T2,-0.27433126057809387
brown,P98095,FBLN2,LR_T2,-0.06332749424184718
brown,Q00610,CLTC,LR_T2,-0.17346840928872442
brown,Q01105,SET,LR_T2,-0.13101088111828665
brown,Q01518,CAP1,LR_T2,-0.37984354611679566
brown,Q01995,TAGLN,LR_T2,0.06109193385802983
brown,Q05682,CALD1,LR_T2,-0.15798990188297227
brown,Q06323,PSME1,LR_T2,-0.4913244933278163
brown,Q07960,ARHGAP1,LR_T2,0.2752556421290892
brown,Q08380,LGALS3BP,LR_T2,-0.08215779991948965
brown,Q09666,AHNAK,LR_T2,-0.016882759928410117
brown,Q12988,HSPB3,LR_T2,-0.458145925464181
brown,Q13418,ILK,LR_T2,0.24123886682634152
brown,Q13813,SPTAN1,LR_T2,-0.32713615521746653
brown,Q13885,TUBB2A,LR_T2,0.3595178048998039
brown,Q14118,DAG1,LR_T2,0.32762187674127585
