pathway,padj,NES,size,database,pval,ES,log2err,contrast
GOBP_PEPTIDYL_LYSINE_MODIFICATION,0.358760065782012,-1.4658483074529336,13,GO:BP,0.07240437158469945,-0.533524675344671,0.079670326613859,Acute_LR
GOBP_PERIPHERAL_NERVOUS_SYSTEM_AXON_ENSHEATHMENT,0.9592845122729646,-0.6810879160002102,10,GO:BP,0.8734288864388092,-0.26812548753144905,0.017815874328746758,Acute_LR
GOBP_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT,0.6826868974830262,-1.1185806577721435,18,GO:BP,0.30508072174738843,-0.36979925612502873,0.037579865879434834,Acute_LR
GOBP_PHAGOCYTOSIS,0.8377043419994294,0.9274498030201785,30,GO:BP,0.5642049234863606,0.296391750681104,0.020138895334878754,Acute_LR
GOBP_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.6740985174557628,1.1520325829099882,13,GO:BP,0.29215686274509806,0.44939315027944554,0.03259083838072558,Acute_LR
GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION,0.9649636808926779,0.707072670315475,33,GO:BP,0.887440171645486,0.2214528401914104,0.013378972724756107,Acute_LR
GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS,0.19108876154835694,-1.609365295542791,26,GO:BP,0.02043359082980314,-0.48410751247260053,0.15915345685540597,Acute_LR
GOBP_PHOSPHOLIPID_METABOLIC_PROCESS,0.4681940589236426,-1.2704080279433065,38,GO:BP,0.12200208550573514,-0.34914022901118086,0.06514597434552191,Acute_LR
GOBP_PHOSPHOLIPID_TRANSPORT,0.4978634767161434,1.3329933594800019,10,GO:BP,0.1481616974574721,0.556419079890063,0.048611229805533375,Acute_LR
GOBP_PIGMENTATION,0.9575914775358964,0.6927966268507091,13,GO:BP,0.8570409982174688,0.2702510877400587,0.01499385115866567,Acute_LR
GOBP_PIGMENT_BIOSYNTHETIC_PROCESS,0.8188420936999885,0.9413332647939344,11,GO:BP,0.5326224471353695,0.38270905315535386,0.02232174712880363,Acute_LR
GOBP_PIGMENT_METABOLIC_PROCESS,0.4647941454353292,1.365893340563977,14,GO:BP,0.11890082790206095,0.5209023792681692,0.05364390290624236,Acute_LR
GOBP_PLACENTA_DEVELOPMENT,0.5942886658009227,-1.2067728189774858,15,GO:BP,0.2194554340237375,-0.4221390502995832,0.044723845459596276,Acute_LR
GOBP_PLASMA_MEMBRANE_ORGANIZATION,0.8662520367588074,0.903171495895344,41,GO:BP,0.6118824669034549,0.2693699519812396,0.018469429844065972,Acute_LR
GOBP_PLASMA_MEMBRANE_REPAIR,0.9879189002790056,0.576626594051351,13,GO:BP,0.9550802139037433,0.2249346463631145,0.013430183070354368,Acute_LR
GOBP_PLATELET_ACTIVATION,0.5598576726470883,1.2438873758127205,23,GO:BP,0.19059698968374766,0.4204575916441714,0.04049093262664848,Acute_LR
GOBP_PLATELET_AGGREGATION,0.7476691844052796,1.0368566400358077,21,GO:BP,0.4055801292956788,0.35638992075256193,0.025789806128850585,Acute_LR
GOBP_POLYOL_BIOSYNTHETIC_PROCESS,0.6779488746787036,1.145993375427734,13,GO:BP,0.2976827094474153,0.44703733281742025,0.032226936967927,Acute_LR
GOBP_POLYOL_METABOLIC_PROCESS,0.7484227301938485,1.036523039144735,20,GO:BP,0.4113414425218434,0.36115398269266774,0.025669630587903003,Acute_LR
GOBP_POLYSACCHARIDE_BIOSYNTHETIC_PROCESS,0.6154570129230594,-1.1879277800961765,15,GO:BP,0.2355131487084012,-0.41554690081534545,0.043006728660270326,Acute_LR
GOBP_POLYSACCHARIDE_CATABOLIC_PROCESS,0.4681940589236426,-1.3620950423548588,11,GO:BP,0.12307003803982994,-0.521043971856362,0.05982995162051609,Acute_LR
GOBP_POLYSACCHARIDE_METABOLIC_PROCESS,0.3506433608986608,-1.3976096137701313,32,GO:BP,0.06777525825144873,-0.3987915090148848,0.08685450090908631,Acute_LR
GOBP_PORPHYRIN_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.32704579681253315,1.4959085082024723,13,GO:BP,0.058288770053475936,0.5835347428567129,0.07852807565453862,Acute_LR
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY,0.5705572545022086,1.241936023656291,16,GO:BP,0.19825174825174824,0.4587383494235383,0.04034978806939103,Acute_LR
GOBP_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE,0.778368456352148,0.9938801501468506,15,GO:BP,0.46853637160385625,0.37237965764706626,0.023888976975200323,Acute_LR
GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION,0.8572283491224554,0.8977862567394502,10,GO:BP,0.5928297055057619,0.3747546072605947,0.020836799580840695,Acute_LR
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,0.18104927152287154,1.6324115847093028,24,GO:BP,0.01736638003709324,0.5460590453409937,0.14176653797590688,Acute_LR
GOBP_POSITIVE_REGULATION_OF_ATP_DEPENDENT_ACTIVITY,0.5598576726470883,1.275178258380296,10,GO:BP,0.19041521858423266,0.5322858573733368,0.04233471357366381,Acute_LR
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY,0.09024996771384125,-1.8373429138093753,30,GO:BP,0.001434809118758085,-0.5325973258899702,0.45505986738722953,Acute_LR
GOBP_POSITIVE_REGULATION_OF_BINDING,0.10701797688099059,1.811419825276255,16,GO:BP,0.0048951048951048955,0.6690906173362403,0.27471745859524166,Acute_LR
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,0.5278449563158899,1.2767730214980761,17,GO:BP,0.17028293699010588,0.4640733470734735,0.04375655586430381,Acute_LR
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT,0.6758087189562901,1.137354177221697,22,GO:BP,0.2943268416596105,0.3873859306046616,0.03146082771043816,Acute_LR
GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,0.3809631985461154,1.3734351856101432,33,GO:BP,0.0828519557682786,0.4301553934144843,0.06278661667857881,Acute_LR
GOBP_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY,0.5598576726470883,-1.253724872564116,12,GO:BP,0.18988484985324,-0.4677715066413015,0.04762582719669799,Acute_LR
GOBP_POSITIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS,0.7650841423955193,-1.0023790342659271,17,GO:BP,0.4480075453902381,-0.33639406744510825,0.029792938687695773,Acute_LR
GOBP_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY,0.7430473220870636,1.0423436770133032,47,GO:BP,0.39168385970480873,0.302126192719416,0.025206879253442244,Acute_LR
GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION,0.7363898322527529,1.0576243312717704,34,GO:BP,0.38236261928265874,0.32880587324063204,0.026223346254918074,Acute_LR
GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,0.47202508664796167,1.3031898188334967,33,GO:BP,0.1287341145403532,0.4081547750395228,0.04961861078957715,Acute_LR
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE,0.960557222366423,0.7188268636878105,35,GO:BP,0.8752646148835694,0.22152100114753004,0.013384355437865283,Acute_LR
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION,0.9774656785963435,-0.6362828662202868,11,GO:BP,0.9134034459610652,-0.24339810478011895,0.017373125212004428,Acute_LR
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS,0.938871152177062,0.7442436427587888,25,GO:BP,0.823765690376569,0.2461453324722624,0.01465561481828913,Acute_LR
GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT,0.6458325002665813,1.1423890685397509,44,GO:BP,0.2621561100447857,0.3360570520435974,0.03259083838072558,Acute_LR
GOBP_POSITIVE_REGULATION_OF_CELL_DIVISION,0.4086483184823225,1.4133271188515235,10,GO:BP,0.09676239253704043,0.5899520574969799,0.06107478718378136,Acute_LR
GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH,0.1700618771575588,1.6574211975627469,22,GO:BP,0.015580016934801016,0.5645221742537149,0.15012944108802184,Acute_LR
GOBP_POSITIVE_REGULATION_OF_CELL_KILLING,0.572264601525655,1.2606583758457324,10,GO:BP,0.2028534845436254,0.5262249572026523,0.04085973480886259,Acute_LR
GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION,0.3429495037626786,-1.4720327626089895,14,GO:BP,0.06404624277456647,-0.5258176940131453,0.08555361119423137,Acute_LR
GOBP_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,0.674188758175977,1.1206397732721023,40,GO:BP,0.2926710888205792,0.33573981387132174,0.030704313410192197,Acute_LR
GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,0.9987616118342476,-0.5070302689323627,28,GO:BP,0.9952642073778664,-0.14975493240350335,0.017697266043033878,Acute_LR
GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,0.7022859242925396,-1.1019594034500668,10,GO:BP,0.3340683572216097,-0.4338109594207258,0.03414920105295578,Acute_LR
GOBP_POSITIVE_REGULATION_OF_CHEMOTAXIS,0.9220051291542184,0.7545136988525172,10,GO:BP,0.7790378635449058,0.31494966954954595,0.01675201096301208,Acute_LR
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION,0.27720494241370197,1.529255686584787,20,GO:BP,0.0431728627719719,0.532835991972954,0.08982028503236275,Acute_LR
GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS,0.9333568182429343,-0.7545779196640365,15,GO:BP,0.8084710262974169,-0.263957558021494,0.01977592627732482,Acute_LR
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,0.47383858030535136,-1.3483729635298691,11,GO:BP,0.13023047661669276,-0.515794847360073,0.05806188937469579,Acute_LR
GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSLATION,0.7525703930436901,1.0403848485942748,11,GO:BP,0.4193023676125068,0.4229795283074933,0.02625278438302249,Acute_LR
GOBP_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION,0.8847863310737009,0.8627948374825092,36,GO:BP,0.6708509944571243,0.264435411940451,0.017255012400035023,Acute_LR
GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH,0.9907365604683877,0.5575363072986004,18,GO:BP,0.968048359240069,0.1994324513180346,0.012776858522801521,Acute_LR
GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS,0.18635267867591412,1.6708887497490434,12,GO:BP,0.018123093486452538,0.6643017870035,0.14318464218377616,Acute_LR
GOBP_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS,0.26386011123321224,1.4832388751467709,38,GO:BP,0.03957184560493026,0.44948684584130777,0.09132129023052583,Acute_LR
GOBP_POSITIVE_REGULATION_OF_DNA_RECOMBINATION,0.7056001699345634,1.11314769303542,10,GO:BP,0.33912566306932507,0.4646509382328299,0.030245880950137992,Acute_LR
GOBP_POSITIVE_REGULATION_OF_DNA_REPAIR,0.7248922733309324,1.0755029400710865,16,GO:BP,0.36625874125874125,0.3972623662818524,0.028028631856996,Acute_LR
GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR,0.9327388083599792,0.7336722442429571,11,GO:BP,0.8039038496294958,0.298282256053122,0.01612016707681707,Acute_LR
GOBP_POSITIVE_REGULATION_OF_ENDOCYTOSIS,0.24110613172482634,1.543103494163064,25,GO:BP,0.03347280334728033,0.5103540034308096,0.1011176487430608,Acute_LR
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION,0.9200141451431214,-0.7808828886344461,14,GO:BP,0.7722543352601156,-0.2789353947994667,0.020374768007436456,Acute_LR
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION,0.7628260404920365,1.023114755799884,10,GO:BP,0.4402780318273276,0.4270693225855178,0.025627488139770775,Acute_LR
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION,0.8180014964198404,0.9488976954893847,15,GO:BP,0.5270815074496056,0.3555259645101253,0.022003708808631714,Acute_LR
GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE,0.3192463476402993,1.5043925163517928,16,GO:BP,0.0534965034965035,0.5556828425063367,0.08127028472763043,Acute_LR
GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,0.8986656066249318,0.8560950861303098,68,GO:BP,0.7215703971119134,0.23161423328889094,0.01502692435048468,Acute_LR
GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,0.9954702968800083,-0.5052159857975425,13,GO:BP,0.9858834244080146,-0.18388341647024514,0.016511047695596824,Acute_LR
GOBP_POSITIVE_REGULATION_OF_EXOCYTOSIS,0.6103248035537143,1.2157942737296394,14,GO:BP,0.22881803769596618,0.4636600172784292,0.037346699913755436,Acute_LR
GOBP_POSITIVE_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS,0.6106167271976177,-1.212218202163536,11,GO:BP,0.22935779816513763,-0.4637113910347198,0.04270208721961478,Acute_LR
GOBP_POSITIVE_REGULATION_OF_GROWTH,0.19108876154835694,1.5933006230639022,31,GO:BP,0.020079654829074013,0.5052307189439753,0.13063133623685996,Acute_LR
GOBP_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY,0.852417709854109,-0.8991600423838711,10,GO:BP,0.587651598676957,-0.3539744562622653,0.023937868532865426,Acute_LR
GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS,0.5226474077537907,1.2918012440330933,13,GO:BP,0.16417112299465242,0.5039151142101828,0.04531006510440911,Acute_LR
GOBP_POSITIVE_REGULATION_OF_HORMONE_SECRETION,0.8885680259406377,0.8259399099218955,20,GO:BP,0.6926503340757239,0.2877808564479615,0.017514143965928333,Acute_LR
GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY,0.8858278515367477,-0.8521218203483236,17,GO:BP,0.6729544918651261,-0.28596839649147693,0.022831614943710048,Acute_LR
GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,0.8317928252827068,0.9371207810871999,31,GO:BP,0.5491204779289744,0.2971581126075017,0.020517577197727486,Acute_LR
GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,0.05156130460969656,1.9613505239230429,13,GO:BP,5.808443494635079e-4,0.7650977097553889,0.47727081536286214,Acute_LR
GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION,0.7476691844052796,-1.0407196491398778,18,GO:BP,0.400997150997151,-0.3440586509453337,0.032008543232341556,Acute_LR
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT,0.8071300838479574,-0.9558194408079905,16,GO:BP,0.5079402148528724,-0.3268092172803208,0.027368682586879602,Acute_LR
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT,0.32850753945536915,-1.4352020197860038,27,GO:BP,0.05949713716704008,-0.42714605248498816,0.09229720846211581,Acute_LR
GOBP_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.13490396470535806,1.726702274557529,15,GO:BP,0.011218229623137599,0.6469480266439958,0.1804678930799227,Acute_LR
GOBP_POSITIVE_REGULATION_OF_KINASE_ACTIVITY,0.7008568937062635,1.106272119046357,19,GO:BP,0.33059266872216514,0.38981899619383253,0.02950563448520857,Acute_LR
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION,0.7999354274287619,0.9712927120967921,29,GO:BP,0.49608398600233294,0.31283430974063653,0.022161695685204198,Acute_LR
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY,0.7846779644580771,-0.9825496033509489,18,GO:BP,0.4783950617283951,-0.3248278163049884,0.02872398514097496,Acute_LR
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION,0.9841084948997738,0.6090128237448164,13,GO:BP,0.9329768270944742,0.2375680996208834,0.013768611388669038,Acute_LR
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION,0.6890575701139352,1.1281720582269734,15,GO:BP,0.3107800175284838,0.42269515569606,0.031082625402896386,Acute_LR
GOBP_POSITIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS,0.606253155997383,-1.1988846844078167,15,GO:BP,0.22643704910402607,-0.4193797159961334,0.04395564233504732,Acute_LR
GOBP_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION,0.7421228957279896,1.0553820134792862,16,GO:BP,0.3903846153846154,0.3898302276871279,0.02691054863131337,Acute_LR
GOBP_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS,0.8665091899149315,-0.8908107133430163,21,GO:BP,0.6200290979631425,-0.2834669924969647,0.02461750086802017,Acute_LR
GOBP_POSITIVE_REGULATION_OF_LIPID_TRANSPORT,0.6458325002665813,1.1913145240261978,10,GO:BP,0.2619352478507408,0.497279394982815,0.035296615727666625,Acute_LR
GOBP_POSITIVE_REGULATION_OF_MACROAUTOPHAGY,0.1785094404293955,-1.6480160532028907,21,GO:BP,0.01673132880698351,-0.524419101825796,0.17371321926215616,Acute_LR
GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE,0.573934682461336,1.2106221368057777,34,GO:BP,0.20384995064165845,0.37637151215895864,0.03837225195223405,Acute_LR
GOBP_POSITIVE_REGULATION_OF_MEMBRANE_PERMEABILITY,0.9308841349274389,0.7402304766133795,12,GO:BP,0.7970572402655661,0.29429633090926977,0.016139764152162093,Acute_LR
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY,0.9308841349274389,0.7402304766133795,12,GO:BP,0.7970572402655661,0.29429633090926977,0.016139764152162093,Acute_LR
GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE,0.8628872511178758,-0.8992965919813968,17,GO:BP,0.6041028059419948,-0.3018000457658107,0.024585201803094543,Acute_LR
GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,0.7185596659551009,-1.0811884541493109,10,GO:BP,0.3570011025358324,-0.4256340107817568,0.03283077615468087,Acute_LR
GOBP_POSITIVE_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT,0.6467985842985843,1.1469456889817244,27,GO:BP,0.2698412698412698,0.3738711577738655,0.03287926329228651,Acute_LR
GOBP_POSITIVE_REGULATION_OF_MONOATOMIC_ION_TRANSPORT,0.7553214802411143,1.023349683963026,36,GO:BP,0.4237039452233453,0.3136433871434459,0.02434876051257417,Acute_LR
GOBP_POSITIVE_REGULATION_OF_MRNA_CATABOLIC_PROCESS,0.7476691844052796,1.0501521429105183,13,GO:BP,0.40623885918003566,0.40965089596961657,0.026558531601445497,Acute_LR
GOBP_POSITIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS,0.6683229521129413,1.1490842154552248,19,GO:BP,0.28776978417266186,0.4049047677320729,0.03211156197609521,Acute_LR
GOBP_POSITIVE_REGULATION_OF_MUSCLE_CONTRACTION,0.5551577534123965,-1.2638289980529986,11,GO:BP,0.18505258447079884,-0.48345413529610576,0.04806418603462517,Acute_LR
GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT,0.9879189002790056,-0.635798043926721,26,GO:BP,0.9541490156989784,-0.1912521727247139,0.0183173360456645,Acute_LR
GOBP_POSITIVE_REGULATION_OF_NEUROGENESIS,0.9879189002790056,-0.635798043926721,26,GO:BP,0.9541490156989784,-0.1912521727247139,0.0183173360456645,Acute_LR
GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,0.5705572545022086,1.2419725612376769,17,GO:BP,0.19736156917201875,0.45142429685012864,0.040289680159228736,Acute_LR
GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS,0.19112079117650782,1.645823931135196,10,GO:BP,0.020852387049570147,0.6870010498630927,0.13464697390437824,Acute_LR
GOBP_POSITIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT,0.9933187180290217,-0.5446929987663804,12,GO:BP,0.9765184014450214,-0.20322789334857694,0.016527871321459442,Acute_LR
GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS,0.648360217516343,-1.1658466145901065,11,GO:BP,0.2723204296263146,-0.44597280788212795,0.03876624845838254,Acute_LR
GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ASSEMBLY,0.7878760725643538,-0.9728965178523337,14,GO:BP,0.4813872832369942,-0.34752365336206736,0.028139128356371484,Acute_LR
GOBP_POSITIVE_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,0.8986656066249318,0.8064576151635756,15,GO:BP,0.7190184049079754,0.3021575695994228,0.01730141089100128,Acute_LR
GOBP_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION,0.4775704437558755,1.334232798393705,20,GO:BP,0.1326023642281994,0.4648844943925889,0.04982688648195823,Acute_LR
GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION,0.6944589020345067,1.1178104720687594,18,GO:BP,0.3179620034542314,0.3998442426714436,0.0303767176068476,Acute_LR
GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS,0.6869498312264214,1.1050552165822922,44,GO:BP,0.30886116442738326,0.32507453778836837,0.02949616406587,Acute_LR
GOBP_POSITIVE_REGULATION_OF_PHOSPHORYLATION,0.5226474077537907,1.2663247007852916,30,GO:BP,0.16350632069194942,0.40468841955030505,0.04370715086187889,Acute_LR
GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY,0.6791708764552216,-1.1243411920418922,18,GO:BP,0.2996201329534663,-0.37170367068202503,0.0379709017537109,Acute_LR
GOBP_POSITIVE_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,0.9874180351650902,0.6325201887428414,29,GO:BP,0.9461756373937678,0.20372233228767933,0.012588608492183866,Acute_LR
GOBP_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE,0.9062533271227042,0.7964139641384012,16,GO:BP,0.7382867132867132,0.29417427339865737,0.016875926292043965,Acute_LR
GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,0.7167794032824708,1.084705905645984,31,GO:BP,0.34948556256223035,0.3439569009258567,0.02793586485414363,Acute_LR
GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,0.4905513862830935,1.3220000724660723,20,GO:BP,0.14099708754497173,0.4606222662306391,0.04819142030711041,Acute_LR
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,0.7476691844052796,1.0309066690154423,48,GO:BP,0.40307010602943505,0.2973323953288432,0.024682351463045225,Acute_LR
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,0.12153822037418005,1.6333859212153985,44,GO:BP,0.008317338451695458,0.4804937937954914,0.2005131804004132,Acute_LR
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY,0.5868348900792537,1.2231467811481833,17,GO:BP,0.21298385696927616,0.44458162189514755,0.038585906441477774,Acute_LR
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,0.9114850976361769,0.7956640835271497,23,GO:BP,0.7488584474885844,0.2689495936872993,0.016185604234481957,Acute_LR
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS,0.30820594036661786,1.4967745488125175,24,GO:BP,0.04973866127128646,0.5006870135394244,0.0828210936072908,Acute_LR
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,0.9780087093689992,0.6155853918841678,12,GO:BP,0.9219450924098331,0.24474069619735114,0.014035888126130382,Acute_LR
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,0.6779488746787036,1.1043712527988094,58,GO:BP,0.2978526185694423,0.3076008069646872,0.029524595666833783,Acute_LR
GOBP_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION,0.7618980959499347,1.0172028587277877,18,GO:BP,0.4392055267702936,0.36385659005189674,0.024708386541747073,Acute_LR
GOBP_POSITIVE_REGULATION_OF_PROTEIN_SECRETION,0.6739675111473397,-1.1126820647071367,28,GO:BP,0.2916251246261216,-0.3286384218000918,0.039643181079781306,Acute_LR
GOBP_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY,0.7888040065883245,0.9846378887960833,10,GO:BP,0.484177794036949,0.41100828013316915,0.024048585781104484,Acute_LR
GOBP_POSITIVE_REGULATION_OF_PROTEIN_TRANSPORT,0.8665091899149315,-0.9158275300413236,48,GO:BP,0.6204181373879989,-0.23838303766443644,0.026513325627929876,Acute_LR
GOBP_POSITIVE_REGULATION_OF_PROTEIN_UBIQUITINATION,0.9588313120176406,-0.7262740933068458,25,GO:BP,0.8716165880307921,-0.2206028108987777,0.019619903224749123,Acute_LR
GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS,0.4688723752386147,1.2812429074866534,47,GO:BP,0.1253769242977305,0.3713717942789009,0.04927662719906588,Acute_LR
GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS,0.7072046201973209,1.0897036638888344,33,GO:BP,0.34131044726852616,0.3412916118331931,0.028259185783675558,Acute_LR
GOBP_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,0.8317928252827068,0.9345546179855125,17,GO:BP,0.5504252733900364,0.33968597572858544,0.021174353166548168,Acute_LR
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,0.20698249619482495,1.502681528975694,60,GO:BP,0.024505327245053273,0.41488965155768603,0.11295956175654741,Acute_LR
GOBP_POSITIVE_REGULATION_OF_SECRETION,0.34483126508070006,1.3857710182769993,48,GO:BP,0.06488368412723532,0.39968178364303353,0.06981818614719905,Acute_LR
GOBP_POSITIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,0.9091029157777101,0.7875611643370412,13,GO:BP,0.7418894830659537,0.30721751965137273,0.01708865839876162,Acute_LR
GOBP_POSITIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS,0.7781713102219446,0.9919778510441921,36,GO:BP,0.46723182262797525,0.304028327802775,0.02276462293341637,Acute_LR
GOBP_POSITIVE_REGULATION_OF_STRESS_FIBER_ASSEMBLY,0.8000678626547433,0.968060782656906,12,GO:BP,0.5000897182845864,0.3848757183526291,0.023212516422169666,Acute_LR
GOBP_POSITIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,0.9863727453318702,0.5872721262900733,12,GO:BP,0.9425802978647049,0.2334840802599426,0.01371626936273469,Acute_LR
